first_name;last_name;phone_numbers;main_email;extra_emails;gender;birthdate
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2181
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2182
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2183
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2184
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2185
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2186
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2187
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2188
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2189
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2190
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2191
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2192
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2193
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2194
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2195
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2196
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2197
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2198
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2199
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2200
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2201
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2202
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2203
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2204
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2205
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2206
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2207
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2208
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2209
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2210
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2211
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2212
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2213
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2214
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2215
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2216
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2217
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2218
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2219
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2220
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2221
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2222
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2223
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2224
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2225
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2226
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2227
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2228
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2229
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2230
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2231
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2232
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2233
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2234
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2235
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2236
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2237
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2238
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2239
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2240
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2241
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2242
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2243
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2244
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2245
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2246
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2247
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2248
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2249
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2250
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2251
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2252
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2253
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2254
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2255
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2256
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2257
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2258
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2259
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2260
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2261
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2262
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2263
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2264
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2265
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2266
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2267
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2268
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2269
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2270
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2271
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2272
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2273
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2274
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2275
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2276
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2277
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2278
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2279
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2280
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2281
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2282
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2283
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2284
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2285
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2286
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2287
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2288
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2289
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2290
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2291
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2292
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2293
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2294
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2295
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2296
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2297
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2298
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2299
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2300
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2301
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2302
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2303
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2304
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2305
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2306
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2307
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2308
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2309
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2310
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2311
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2312
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2313
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2314
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2315
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2316
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2317
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2318
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2319
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2320
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2321
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2322
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2323
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2324
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2325
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2326
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2327
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2328
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2329
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2330
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2331
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2332
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2333
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2334
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2335
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2336
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2337
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2338
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2339
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2340
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2341
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2342
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2343
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2344
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2345
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2346
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2347
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2348
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2349
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2350
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2351
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2352
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2353
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2354
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2355
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2356
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2357
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2358
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2359
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2360
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2361
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2362
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2363
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2364
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2365
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2366
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2367
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2368
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2369
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2370
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2371
